txn_id,event_number,type_x,amount_x,velocity,avg_amount,max_amount,min_amount,std_amount,receiver_frequency,receiver_diversity,transfer_ratio,payment_ratio,cashout_ratio,debit_ratio,balance_difference,receiver_balance_difference,amount_vs_average,current_vs_previous,step,type_y,amount_y,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
761ddfe4-3f71-4b29-a44b-2ac73f9eb102,16234,CASH_IN,14072.86,1,14072.86,14072.86,14072.86,0,1,1,0,0,0,0,-14072.8700000001,-14072.87,1,1,369,CASH_IN,14072.86,C1563367296,1739230.73,1753303.6,C1425722024,215345.41,201272.54,0,0
82d55681-8378-48c7-9f1c-df3668773d12,16235,CASH_IN,37951.84,1,37951.84,37951.84,37951.84,0,1,1,0,0,0,0,-37951.8300000019,-37951.8399999999,1,1,403,CASH_IN,37951.84,C1979586808,25262509.45,25300461.28,C1943832045,4850374.75,4812422.91,0,0
777dfa07-c51b-4783-9385-5f4c1e0ea8d0,16236,CASH_IN,374730.18,1,374730.18,374730.18,374730.18,0,1,1,0,0,0,0,-374730.18,-73655.09,1,1,258,CASH_IN,374730.18,C78445524,20096.0,394826.18,C374552071,73655.09,0.0,0,0
8af6f2ce-9d2f-464e-bf0c-7ae59a1b317e,16237,TRANSFER,78120.78,1,78120.78,78120.78,78120.78,0,1,1,1,0,0,0,0.0,78120.78,1,1,299,TRANSFER,78120.78,C1834519391,0.0,0.0,C881868420,2024615.51,2102736.29,0,0
eaa7eb5b-732f-496f-ba33-4add105011b1,16238,CASH_IN,110788.84,1,110788.84,110788.84,110788.84,0,1,1,0,0,0,0,-110788.84,-110788.8400000001,1,1,204,CASH_IN,110788.84,C306917658,1848.0,112636.84,C909745704,779640.3,668851.46,0,0
9057d2a2-80fd-49db-9534-78af0738e3c0,16239,CASH_OUT,321162.75,1,321162.75,321162.75,321162.75,0,1,1,0,0,1,0,18596.0,321162.75,1,1,373,CASH_OUT,321162.75,C256270992,18596.0,0.0,C508147174,0.0,321162.75,0,0
2099dacf-39c6-4d87-b8e3-8048e88b02ac,16240,PAYMENT,674.61,1,674.61,674.61,674.61,0,1,1,0,1,0,0,674.61,0.0,1,1,208,PAYMENT,674.61,C1782655801,141332.0,140657.39,M517171577,0.0,0.0,0,0
1f7eca44-baff-4a52-be79-90d38cf8f83f,16241,CASH_OUT,5019.48,1,5019.48,5019.48,5019.48,0,1,1,0,0,1,0,5019.48,5019.48,1,1,396,CASH_OUT,5019.48,C1082124156,6843.0,1823.52,C1074693723,0.0,5019.48,0,0
5a7a2a14-804e-44e0-9a80-3e2d16f28882,16242,CASH_OUT,89776.16,1,89776.16,89776.16,89776.16,0,1,1,0,0,1,0,38267.0,89776.16,1,1,93,CASH_OUT,89776.16,C1770178303,38267.0,0.0,C768059007,342536.03,432312.19,0,0
5eb4a361-ff95-48a5-9320-bf480bab3743,16243,PAYMENT,12384.48,1,12384.48,12384.48,12384.48,0,1,1,0,1,0,0,0.0,0.0,1,1,20,PAYMENT,12384.48,C1480789509,0.0,0.0,M778423913,0.0,0.0,0,0
19bfc634-6596-47ae-8d88-0d40659857d3,16244,PAYMENT,4980.02,1,4980.02,4980.02,4980.02,0,1,1,0,1,0,0,4980.02,0.0,1,1,202,PAYMENT,4980.02,C652124061,44215.04,39235.02,M1742131306,0.0,0.0,0,0
e0d7a82a-c3c0-4e04-bb84-a586a9f588c1,16245,PAYMENT,3820.3,1,3820.3,3820.3,3820.3,0,1,1,0,1,0,0,3820.29,0.0,1,1,36,PAYMENT,3820.3,C1119582186,199805.58,195985.29,M553814832,0.0,0.0,0,0
a201718d-5b71-45ff-96db-0b1b654d77be,16246,CASH_OUT,157321.6,1,157321.6,157321.6,157321.6,0,1,1,0,0,1,0,0.0,157321.6,1,1,369,CASH_OUT,157321.6,C99446040,0.0,0.0,C1572980236,364641.64,521963.24,0,0
c3e468b2-b62f-46c9-8bb2-60eef71874a9,16247,CASH_OUT,601651.42,1,601651.42,601651.42,601651.42,0,1,1,0,0,1,0,368215.0,601651.4199999999,1,1,253,CASH_OUT,601651.42,C1975989046,368215.0,0.0,C801665928,443125.41,1044776.83,0,0
7d327724-4fac-49b4-b05e-f87947e8f781,16248,CASH_IN,143590.77,1,143590.77,143590.77,143590.77,0,1,1,0,0,0,0,-143590.77,-143590.77,1,1,518,CASH_IN,143590.77,C1089431188,10048.0,153638.77,C708947934,632728.92,489138.15,0,0
398764e7-2444-4d81-b83a-1de46cbcc01a,16249,CASH_OUT,156980.5,1,156980.5,156980.5,156980.5,0,1,1,0,0,1,0,0.0,156980.5,1,1,42,CASH_OUT,156980.5,C331472570,0.0,0.0,C641397376,1440814.92,1597795.42,0,0
8d2a14c1-8701-4225-b48f-3234a9416e69,16250,CASH_IN,268073.41,1,268073.41,268073.41,268073.41,0,1,1,0,0,0,0,-268073.4199999981,-268073.4199999999,1,1,374,CASH_IN,268073.41,C55539759,18319585.19,18587658.61,C992457804,1224459.88,956386.46,0,0
f1aab086-afd5-43c3-be0e-a4d1beb30387,16251,TRANSFER,1068405.15,1,1068405.15,1068405.15,1068405.15,0,1,1,1,0,0,0,385.0,1068405.1400000001,1,1,590,TRANSFER,1068405.15,C476154245,385.0,0.0,C53469164,384728.72,1453133.86,0,0
c79a139f-a4e9-47ba-9da2-3e7f4c5d29b7,16252,CASH_OUT,4711.33,1,4711.33,4711.33,4711.33,0,1,1,0,0,1,0,0.0,4711.3300000001,1,1,277,CASH_OUT,4711.33,C895324306,0.0,0.0,C2074484041,3667220.26,3671931.59,0,0
3e272c8d-841d-4738-b676-26bd9a3e3987,16253,CASH_IN,115798.87,1,115798.87,115798.87,115798.87,0,1,1,0,0,0,0,-115798.87,-115798.87,1,1,235,CASH_IN,115798.87,C1919903707,10758.0,126556.87,C777691856,151270.16,35471.29,0,0
f2fc2f3c-da67-41f7-93ba-8ae84f8ec0d9,16254,CASH_OUT,26113.26,1,26113.26,26113.26,26113.26,0,1,1,0,0,1,0,0.0,232157.73,1,1,20,CASH_OUT,26113.26,C1222419225,0.0,0.0,C1902812619,215791.85,447949.58,0,0
1c1da5d1-faee-4b7d-9776-8d42458f39b1,16255,CASH_OUT,351022.86,1,351022.86,351022.86,351022.86,0,1,1,0,0,1,0,0.0,351022.8600000001,1,1,21,CASH_OUT,351022.86,C1881796755,0.0,0.0,C781913368,1727072.46,2078095.32,0,0
b59e5f43-84de-4b8f-ae16-0f67d14eee2e,16256,CASH_OUT,107825.33,1,107825.33,107825.33,107825.33,0,1,1,0,0,1,0,0.0,107825.33,1,1,209,CASH_OUT,107825.33,C896038187,0.0,0.0,C364838399,229593.0,337418.33,0,0
02d02499-b716-4326-8cb8-066751c4aeb2,16257,PAYMENT,4304.03,1,4304.03,4304.03,4304.03,0,1,1,0,1,0,0,4304.02,0.0,1,1,259,PAYMENT,4304.03,C736383601,114458.88,110154.86,M189031437,0.0,0.0,0,0
4d1c4568-69b3-45fc-97a1-052ebf9e39dd,16258,CASH_IN,3370.73,1,3370.73,3370.73,3370.73,0,1,1,0,0,0,0,-3370.73,-3370.73,1,1,162,CASH_IN,3370.73,C1756852103,3247383.95,3250754.68,C313265237,175488.88,172118.15,0,0
d654533a-f658-45b8-b5f9-1f00f33427aa,16259,PAYMENT,15428.2,1,15428.2,15428.2,15428.2,0,1,1,0,1,0,0,15428.2,0.0,1,1,347,PAYMENT,15428.2,C2112708795,73238.0,57809.8,M1496472966,0.0,0.0,0,0
740483b0-aef3-4245-838d-fb1a04fe3507,16260,CASH_OUT,137187.52,1,137187.52,137187.52,137187.52,0,1,1,0,0,1,0,27038.0,231855.2300000002,1,1,14,CASH_OUT,137187.52,C779930238,27038.0,0.0,C877847380,1627533.13,1859388.36,0,0
1004a53f-b56c-4781-8599-b90082d91186,16261,CASH_OUT,61593.81,1,61593.81,61593.81,61593.81,0,1,1,0,0,1,0,608.0,61593.81,1,1,525,CASH_OUT,61593.81,C876627870,608.0,0.0,C1994051185,0.0,61593.81,0,0
cecd78ef-574a-480f-bda9-f44cea4da900,16262,CASH_OUT,407987.23,1,407987.23,407987.23,407987.23,0,1,1,0,0,1,0,0.0,407987.23,1,1,36,CASH_OUT,407987.23,C555747850,0.0,0.0,C2020968665,1061588.28,1469575.51,0,0
b81d4957-83d1-4049-957e-8f2c775fcc20,16263,PAYMENT,595.31,1,595.31,595.31,595.31,0,1,1,0,1,0,0,595.31,0.0,1,1,141,PAYMENT,595.31,C1948856837,299478.0,298882.69,M1832805370,0.0,0.0,0,0
f9fd109b-4540-4e82-b19d-5cabf0c4f4f2,16264,CASH_IN,298330.83,1,298330.83,298330.83,298330.83,0,1,1,0,0,0,0,-298330.82,-298330.8300000001,1,1,129,CASH_IN,298330.83,C779174271,214854.5,513185.32,C550637876,12526825.92,12228495.09,0,0
0a3c5bc6-2f8a-412c-b293-8fc3b881c5a2,16265,CASH_IN,184726.26,1,184726.26,184726.26,184726.26,0,1,1,0,0,0,0,-184726.2599999998,-184726.25,1,1,299,CASH_IN,184726.26,C1723313665,2323644.72,2508370.98,C1952217010,6399518.31,6214792.06,0,0
d1e6318d-d63c-4c39-995b-af82a5f909a4,16266,PAYMENT,17194.72,1,17194.72,17194.72,17194.72,0,1,1,0,1,0,0,11530.61,0.0,1,1,24,PAYMENT,17194.72,C1574273972,11530.61,0.0,M1951884839,0.0,0.0,0,0
a395715d-1d29-49c7-b676-a6beddff0fb9,16267,CASH_OUT,144390.48,1,144390.48,144390.48,144390.48,0,1,1,0,0,1,0,144390.48,144390.48,1,1,19,CASH_OUT,144390.48,C1537528237,148264.0,3873.52,C1910280401,2870.86,147261.34,0,0
0868fa03-0f17-4813-be80-d30ae3ad5695,16268,CASH_IN,58610.61,1,58610.61,58610.61,58610.61,0,1,1,0,0,0,0,-58610.6100000013,-58610.61,1,1,333,CASH_IN,58610.61,C1615841197,9538630.61,9597241.22,C661343866,570912.39,512301.78,0,0
de7b55d4-7206-4133-807b-490a57cd0e6a,16269,CASH_IN,56989.51,1,56989.51,56989.51,56989.51,0,1,1,0,0,0,0,-56989.5100000002,-56989.5099999998,1,1,180,CASH_IN,56989.51,C952857893,2385299.9,2442289.41,C224302998,4849266.18,4792276.67,0,0
e970f8cc-bed6-401d-8d11-fa6ece0dfae2,16270,CASH_OUT,311446.32,1,311446.32,311446.32,311446.32,0,1,1,0,0,1,0,11457.0,311446.3199999999,1,1,137,CASH_OUT,311446.32,C153352027,11457.0,0.0,C643095307,773249.11,1084695.43,0,0
10442400-cf5f-4a4f-9761-3b78aa0353d8,16271,PAYMENT,2608.0,1,2608.0,2608.0,2608.0,0,1,1,0,1,0,0,0.0,0.0,1,1,9,PAYMENT,2608.0,C824830207,0.0,0.0,M1777805484,0.0,0.0,0,0
a2ed5086-dbc2-4e35-b4db-a7766c22757a,16272,CASH_IN,127825.28,1,127825.28,127825.28,127825.28,0,1,1,0,0,0,0,-127825.2799999993,-127825.28,1,1,378,CASH_IN,127825.28,C1884884258,4257955.9,4385781.18,C108518651,310915.32,183090.04,0,0
65f91ec4-1633-477b-9e53-89e916da5f71,16273,CASH_OUT,40316.23,1,40316.23,40316.23,40316.23,0,1,1,0,0,1,0,1142.0,40316.23,1,1,212,CASH_OUT,40316.23,C978368872,1142.0,0.0,C1913580368,328405.18,368721.41,0,0
cdea2694-a3c5-45b4-aa89-65e1950cdfdb,16274,CASH_IN,24851.26,1,24851.26,24851.26,24851.26,0,1,1,0,0,0,0,-24851.26,0.0,1,1,402,CASH_IN,24851.26,C1690090365,115994.0,140845.26,C1298055324,0.0,0.0,0,0
8eadf313-b8ba-47e6-8d69-a57133f7a9a9,16275,CASH_IN,156949.81,1,156949.81,156949.81,156949.81,0,1,1,0,0,0,0,-156949.81,0.0,1,1,228,CASH_IN,156949.81,C334673203,1065.0,158014.81,C1478682434,0.0,0.0,0,0
8abaf493-262a-47ba-b6de-cd91ec0564e1,16276,CASH_OUT,74195.99,1,74195.99,74195.99,74195.99,0,1,1,0,0,1,0,0.0,74195.99,1,1,399,CASH_OUT,74195.99,C1192582963,0.0,0.0,C420458004,1951562.92,2025758.91,0,0
244ebfdf-90da-43f3-a5f6-82733184b9dd,16277,CASH_OUT,117535.8,1,117535.8,117535.8,117535.8,0,1,1,0,0,1,0,0.0,117535.79,1,1,142,CASH_OUT,117535.8,C1771057214,0.0,0.0,C1356556743,209106.09,326641.88,0,0
646a105d-22a2-4054-a667-94831bb41224,16278,PAYMENT,13852.88,1,13852.88,13852.88,13852.88,0,1,1,0,1,0,0,13852.89,0.0,1,1,324,PAYMENT,13852.88,C69077699,184615.8,170762.91,M468643441,0.0,0.0,0,0
6ee1da4e-5311-490d-9be0-cb0a1f885192,16279,PAYMENT,27254.1,1,27254.1,27254.1,27254.1,0,1,1,0,1,0,0,27254.1,0.0,1,1,180,PAYMENT,27254.1,C165574353,143633.61,116379.51,M2014558317,0.0,0.0,0,0
65c3fb3e-225f-4712-b44b-7786262edd04,16280,CASH_OUT,103485.51,1,103485.51,103485.51,103485.51,0,1,1,0,0,1,0,11023.74,103485.51,1,1,525,CASH_OUT,103485.51,C43689944,11023.74,0.0,C995081855,489807.53,593293.04,0,0
11eeb759-e7af-47dc-9d80-29018d0f97bf,16281,PAYMENT,10102.49,1,10102.49,10102.49,10102.49,0,1,1,0,1,0,0,10102.49,0.0,1,1,206,PAYMENT,10102.49,C1730404836,51867.0,41764.51,M1082128590,0.0,0.0,0,0
62221b53-9e1a-4330-9378-44f0935dac29,16282,CASH_IN,4941.32,1,4941.32,4941.32,4941.32,0,1,1,0,0,0,0,-4941.32,-4941.32,1,1,177,CASH_IN,4941.32,C574020912,423959.56,428900.88,C804214263,192860.53,187919.21,0,0
0a9336dc-d839-4e49-b7ce-2310e2bec9b3,16283,PAYMENT,17963.35,1,17963.35,17963.35,17963.35,0,1,1,0,1,0,0,0.0,0.0,1,1,329,PAYMENT,17963.35,C190312849,0.0,0.0,M939725456,0.0,0.0,0,0
5b6b1b3b-6cb7-421b-9b1c-2999a6aaa8aa,16284,CASH_IN,654.4,1,654.4,654.4,654.4,0,1,1,0,0,0,0,-654.4000000004,-654.4099999999,1,1,545,CASH_IN,654.4,C1129792655,6216093.01,6216747.41,C2023957633,643502.07,642847.66,0,0
3cdb5550-df0b-4a58-b677-f50e8c62e214,16285,PAYMENT,15653.71,1,15653.71,15653.71,15653.71,0,1,1,0,1,0,0,10270.0,0.0,1,1,44,PAYMENT,15653.71,C2026288758,10270.0,0.0,M2116457079,0.0,0.0,0,0
2dc5f917-4fb3-4bb9-b15a-2772a891b3b4,16286,CASH_OUT,194559.51,1,194559.51,194559.51,194559.51,0,1,1,0,0,1,0,11366.0,194559.51,1,1,377,CASH_OUT,194559.51,C1430632391,11366.0,0.0,C1517148010,200632.81,395192.32,0,0
703e03f4-34a7-43a6-acd3-bbe2e8d988c7,16287,PAYMENT,14385.04,1,14385.04,14385.04,14385.04,0,1,1,0,1,0,0,0.0,0.0,1,1,402,PAYMENT,14385.04,C566624364,0.0,0.0,M59177120,0.0,0.0,0,0
12f76cc3-2c34-4b5f-b159-2a673fada6cd,16288,PAYMENT,7440.16,1,7440.16,7440.16,7440.16,0,1,1,0,1,0,0,0.0,0.0,1,1,8,PAYMENT,7440.16,C985758544,0.0,0.0,M2045126852,0.0,0.0,0,0
f83ca9d6-b2ad-441e-a82e-baf34fb84c0f,16289,CASH_OUT,152599.07,1,152599.07,152599.07,152599.07,0,1,1,0,0,1,0,8028.0,152599.0699999998,1,1,251,CASH_OUT,152599.07,C1917404545,8028.0,0.0,C755324995,1913228.83,2065827.9,0,0
a2cfc084-20bf-4776-9b2a-b29aa78352d3,16290,TRANSFER,164353.72,1,164353.72,164353.72,164353.72,0,1,1,1,0,0,0,12853.0,164353.71,1,1,249,TRANSFER,164353.72,C1120992857,12853.0,0.0,C1422614310,2223135.95,2387489.66,0,0
412cf245-0d70-4747-b64a-7a733c98a4f9,16291,CASH_OUT,383033.19,1,383033.19,383033.19,383033.19,0,1,1,0,0,1,0,0.0,383033.1899999999,1,1,260,CASH_OUT,383033.19,C1220110052,0.0,0.0,C570198885,2735013.91,3118047.1,0,0
0ae16bd9-b8f4-406b-ad69-8443eb9361d6,16292,PAYMENT,1731.38,1,1731.38,1731.38,1731.38,0,1,1,0,1,0,0,0.0,0.0,1,1,22,PAYMENT,1731.38,C1115830563,0.0,0.0,M668100467,0.0,0.0,0,0
2bd8498c-5235-410d-8570-b683520c5f90,16293,PAYMENT,12267.77,1,12267.77,12267.77,12267.77,0,1,1,0,1,0,0,0.0,0.0,1,1,155,PAYMENT,12267.77,C840582660,0.0,0.0,M1905483546,0.0,0.0,0,0
1e04004c-70db-445f-99f6-dc3e7e9cfbff,16294,PAYMENT,6529.5,1,6529.5,6529.5,6529.5,0,1,1,0,1,0,0,6529.5,0.0,1,1,379,PAYMENT,6529.5,C1831656534,60800.0,54270.5,M1955677497,0.0,0.0,0,0
5ecccbeb-06cb-46ef-b533-22c8fc25125a,16295,CASH_IN,8587.62,1,8587.62,8587.62,8587.62,0,1,1,0,0,0,0,-8587.629999999,237163.8900000001,1,1,161,CASH_IN,8587.62,C1411716087,15713796.13,15722383.76,C48382962,2344629.08,2581792.97,0,0
c256a99b-390f-4f2c-8802-e5a93920543b,16296,CASH_IN,91014.72,1,91014.72,91014.72,91014.72,0,1,1,0,0,0,0,-91014.72,-4205.82,1,1,692,CASH_IN,91014.72,C1092234098,16072.0,107086.72,C1976275602,4205.82,0.0,0,0
cce79e6b-3614-47c4-957b-6f6fab0a2a68,16297,CASH_OUT,381047.43,1,381047.43,381047.43,381047.43,0,1,1,0,0,1,0,0.0,381047.4300000001,1,1,140,CASH_OUT,381047.43,C994505120,0.0,0.0,C2024063854,807587.36,1188634.79,0,0
1eca41f3-6709-406c-8e68-40b4dd428caa,16298,CASH_IN,150762.46,1,150762.46,150762.46,150762.46,0,1,1,0,0,0,0,-150762.46,0.0,1,1,188,CASH_IN,150762.46,C1183834326,11679.0,162441.46,C2139611964,0.0,0.0,0,0
58149d3c-9693-446f-af6a-153954b28486,16299,CASH_IN,178136.0,1,178136.0,178136.0,178136.0,0,1,1,0,0,0,0,-178136.0,-4093.52,1,1,379,CASH_IN,178136.0,C508375105,20743.0,198879.0,C1029403256,4093.52,0.0,0,0
87d27d00-0b59-4ed6-bec0-b4665d742266,16300,CASH_OUT,239020.56,1,239020.56,239020.56,239020.56,0,1,1,0,0,1,0,0.0,239020.5600000001,1,1,255,CASH_OUT,239020.56,C1638730693,0.0,0.0,C1537205416,634953.69,873974.25,0,0
b2bdd1d9-c716-4ec4-bc88-2d9e246f5972,16301,PAYMENT,2118.03,1,2118.03,2118.03,2118.03,0,1,1,0,1,0,0,0.0,0.0,1,1,249,PAYMENT,2118.03,C852923363,0.0,0.0,M1678790437,0.0,0.0,0,0
43eb4652-c869-4b3d-8b0e-884c872fa11e,16302,CASH_OUT,169272.63,1,169272.63,169272.63,169272.63,0,1,1,0,0,1,0,31685.26,169272.6299999999,1,1,129,CASH_OUT,169272.63,C1138035864,31685.26,0.0,C489712935,6154328.21,6323600.84,0,0
bda4f2b2-66d1-4779-8c03-a4a7639bc621,16303,CASH_OUT,628309.16,1,628309.16,628309.16,628309.16,0,1,1,0,0,1,0,0.0,628309.1699999999,1,1,400,CASH_OUT,628309.16,C763619079,0.0,0.0,C66797813,921481.51,1549790.68,0,0
91857fac-1bfc-4154-a958-e69325c949ec,16304,PAYMENT,2658.61,1,2658.61,2658.61,2658.61,0,1,1,0,1,0,0,0.0,0.0,1,1,206,PAYMENT,2658.61,C795161804,0.0,0.0,M1423055368,0.0,0.0,0,0
64fcd12c-a055-44d2-80d8-98f4965c00db,16305,PAYMENT,1881.22,1,1881.22,1881.22,1881.22,0,1,1,0,1,0,0,1881.22,0.0,1,1,211,PAYMENT,1881.22,C1754324965,20742.0,18860.78,M39292609,0.0,0.0,0,0
357bfbd3-8f33-455d-ab75-9473c9c972f5,16306,PAYMENT,16879.96,1,16879.96,16879.96,16879.96,0,1,1,0,1,0,0,5112.0,0.0,1,1,371,PAYMENT,16879.96,C405158958,5112.0,0.0,M747517313,0.0,0.0,0,0
b76748c5-9d57-4608-bdf1-eb42049d457f,16307,CASH_OUT,92830.37,1,92830.37,92830.37,92830.37,0,1,1,0,0,1,0,0.0,92830.37,1,1,235,CASH_OUT,92830.37,C1947168017,0.0,0.0,C859766599,131324.14,224154.51,0,0
448e805b-69c2-4fe9-9b99-1c4c75dd8534,16308,CASH_OUT,528013.77,1,528013.77,528013.77,528013.77,0,1,1,0,0,1,0,0.0,528013.77,1,1,325,CASH_OUT,528013.77,C226675018,0.0,0.0,C312369233,2301286.93,2829300.7,0,0
8fe4c3f7-54c8-474d-9747-6e0ab48172e7,16309,CASH_OUT,67660.28,1,67660.28,67660.28,67660.28,0,1,1,0,0,1,0,67660.28,67660.28,1,1,253,CASH_OUT,67660.28,C1154972465,355958.0,288297.72,C637638496,122293.08,189953.36,0,0
5719778e-d0e6-40b0-87a6-6fb7b8d905dd,16310,TRANSFER,421014.29,1,421014.29,421014.29,421014.29,0,1,1,1,0,0,0,0.0,421014.3,1,1,301,TRANSFER,421014.29,C1815864295,0.0,0.0,C1862616834,474296.59,895310.89,0,0
ef7543ff-9f0c-4c3b-9d92-1c2d16f34e89,16311,CASH_OUT,53838.59,1,53838.59,53838.59,53838.59,0,1,1,0,0,1,0,0.0,53838.5899999999,1,1,308,CASH_OUT,53838.59,C947579294,0.0,0.0,C2146673522,3865951.93,3919790.52,0,0
411da7c4-6d55-4b22-9db7-f1b8fac61ab6,16312,CASH_OUT,232828.24,1,232828.24,232828.24,232828.24,0,1,1,0,0,1,0,0.0,232828.24,1,1,404,CASH_OUT,232828.24,C1245310962,0.0,0.0,C2060371182,864128.02,1096956.26,0,0
b8a0b6e5-f1ae-4eb5-8df2-39c71834b4b5,16313,PAYMENT,8029.63,1,8029.63,8029.63,8029.63,0,1,1,0,1,0,0,8029.63,0.0,1,1,356,PAYMENT,8029.63,C90187941,145634.0,137604.37,M153959947,0.0,0.0,0,0
bab5a19f-d68e-42e3-9b6c-6ce804b429bf,16314,CASH_OUT,192508.47,1,192508.47,192508.47,192508.47,0,1,1,0,0,1,0,5759.0,192508.4700000001,1,1,374,CASH_OUT,192508.47,C669218862,5759.0,0.0,C1634569177,654658.7,847167.17,0,0
3da7af03-3781-4dc5-9e0c-3d96b049fcab,16315,PAYMENT,15351.71,1,15351.71,15351.71,15351.71,0,1,1,0,1,0,0,448.0,0.0,1,1,17,PAYMENT,15351.71,C149915985,448.0,0.0,M745495632,0.0,0.0,0,0
a11623fd-bf52-437c-b641-38a3574ee480,16316,CASH_OUT,178498.01,1,178498.01,178498.01,178498.01,0,1,1,0,0,1,0,0.0,178498.0,1,1,280,CASH_OUT,178498.01,C117865740,0.0,0.0,C354127629,3473927.43,3652425.43,0,0
460cc05b-596c-4c98-aa75-1a8822d64a80,16317,PAYMENT,6544.97,1,6544.97,6544.97,6544.97,0,1,1,0,1,0,0,0.0,0.0,1,1,205,PAYMENT,6544.97,C1449128663,0.0,0.0,M776493930,0.0,0.0,0,0
73e0b655-6f42-4ec8-8409-d421e01e27c7,16318,CASH_OUT,473708.25,1,473708.25,473708.25,473708.25,0,1,1,0,0,1,0,83147.0,473708.25,1,1,177,CASH_OUT,473708.25,C938993633,83147.0,0.0,C1037943651,26714.61,500422.86,0,0
44369230-2982-4143-8923-07a920d48cbe,16319,CASH_OUT,307185.67,1,307185.67,307185.67,307185.67,0,1,1,0,0,1,0,1489.0,307185.67,1,1,179,CASH_OUT,307185.67,C981913680,1489.0,0.0,C2068362794,0.0,307185.67,0,0
f7956eea-58f3-49fd-bc5f-01f05b2c810a,16320,CASH_IN,1413.51,1,1413.51,1413.51,1413.51,0,1,1,0,0,0,0,-1413.51,0.0,1,1,544,CASH_IN,1413.51,C1176247847,20151.0,21564.51,C801101617,0.0,0.0,0,0
5fd53048-8ab5-49b3-bf82-a993e52b5b4a,16321,CASH_IN,16772.07,1,16772.07,16772.07,16772.07,0,1,1,0,0,0,0,-16772.07,0.0,1,1,35,CASH_IN,16772.07,C2084787095,38788.0,55560.07,C410230,0.0,0.0,0,0
30414545-c73f-4b6d-8b4c-210b29aeb11e,16322,TRANSFER,6670985.34,1,6670985.34,6670985.34,6670985.34,0,1,1,1,0,0,0,51926.0,6670985.34,1,1,393,TRANSFER,6670985.34,C940062745,51926.0,0.0,C1364469877,0.0,6670985.34,0,0
cff45f74-e6c3-4395-ad87-bcb0d214a370,16323,CASH_IN,140002.38,1,140002.38,140002.38,140002.38,0,1,1,0,0,0,0,-140002.3800000004,-140002.38,1,1,249,CASH_IN,140002.38,C548875258,4160865.19,4300867.57,C1445515956,829154.6,689152.22,0,0
0115aadb-56ce-4ea6-a88a-8b6a7a330719,16324,CASH_OUT,258428.29,1,258428.29,258428.29,258428.29,0,1,1,0,0,1,0,0.0,258428.29,1,1,374,CASH_OUT,258428.29,C1394151865,0.0,0.0,C351914579,4958951.36,5217379.65,0,0
6b4d3d91-f759-4131-aee6-290632f10844,16325,CASH_IN,162649.56,1,162649.56,162649.56,162649.56,0,1,1,0,0,0,0,-162649.56,0.0,1,1,181,CASH_IN,162649.56,C1368115982,218.0,162867.56,C792807916,0.0,0.0,0,0
ae17fe85-b246-42d0-af02-bc4b9dae54cf,16326,CASH_OUT,41604.78,1,41604.78,41604.78,41604.78,0,1,1,0,0,1,0,10738.0,41604.78,1,1,329,CASH_OUT,41604.78,C474799232,10738.0,0.0,C274659764,14966.06,56570.84,0,0
ca9385f2-3d5f-44c6-9221-d3c8e72ee02d,16327,CASH_IN,23336.77,1,23336.77,23336.77,23336.77,0,1,1,0,0,0,0,-23336.77,-23336.78,1,1,134,CASH_IN,23336.77,C1553461792,3510.0,26846.77,C1156099546,2071476.34,2048139.56,0,0
ed167313-cfd0-440d-87f7-543435c57295,16328,TRANSFER,69847.14,1,69847.14,69847.14,69847.14,0,1,1,1,0,0,0,69847.14,69847.1500000004,1,1,260,TRANSFER,69847.14,C1616429417,149983.49,80136.35,C1194521961,10791690.25,10861537.4,0,0
d1611443-87a3-409b-8450-e6b83ede47a9,16329,CASH_IN,114121.13,1,114121.13,114121.13,114121.13,0,1,1,0,0,0,0,-114121.129999999,-114121.1300000004,1,1,140,CASH_IN,114121.13,C583544341,13879557.82,13993678.95,C1823609905,4195539.91,4081418.78,0,0
967459c4-bc92-4ac3-be5e-bafcc54c2c4b,16330,CASH_IN,98413.37,1,98413.37,98413.37,98413.37,0,1,1,0,0,0,0,-98413.3800000008,-98413.3699999999,1,1,331,CASH_IN,98413.37,C45268168,4409003.1,4507416.48,C1110759963,1317199.68,1218786.31,0,0
34fba6f9-75b8-4d91-95a7-2bfaa39cd2d3,16331,CASH_IN,127845.22,1,127845.22,127845.22,127845.22,0,1,1,0,0,0,0,-127845.22,-127845.22,1,1,371,CASH_IN,127845.22,C1767225826,75880.0,203725.22,C2063371501,206853.94,79008.72,0,0
2c070076-114d-421b-a7d0-c533757cbb11,16332,CASH_IN,301373.67,1,301373.67,301373.67,301373.67,0,1,1,0,0,0,0,-301373.67,-301373.6799999997,1,1,184,CASH_IN,301373.67,C35513253,136027.82,437401.49,C1787093437,10833922.95,10532549.27,0,0
a138e17d-a0ff-4581-a129-7182bf565ae0,16333,CASH_IN,285388.45,1,285388.45,285388.45,285388.45,0,1,1,0,0,0,0,-285388.45,0.0,1,1,399,CASH_IN,285388.45,C787303022,11633.0,297021.45,C1139438665,0.0,0.0,0,0
